cqlsh> SELECT * FROM timur.task4 WHERE NAME = 'Ivan' ALLOW FILTERING;

 id | dept_name | name
----+-----------+------

(0 rows)

Tracing session: 386fcb40-1054-11eb-a2f3-41899bc8b0fd

 activity                                                                                                                    | timestamp                  | source        | source_elapsed | client
                                                                     Read 2043 live rows and 0 tombstone cells [ReadStage-7] | 2020-10-17 08:39:07.634000 |   172.31.78.3 |         125661 | 172.31.78.3
                                                                     Read 1153 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:07.635000 | 172.31.77.183 |          12292 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 08:39:07.635000 | 172.31.77.183 |          12806 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:07.636000 | 172.31.77.183 |          13445 | 172.31.78.3
                                                                     Read 1512 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:07.636000 |   172.31.78.3 |         128401 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:07.638000 |   172.31.78.3 |         130042 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-7] | 2020-10-17 08:39:07.638000 |   172.31.78.3 |         130129 | 172.31.78.3
                                                                      Read 833 live rows and 0 tombstone cells [ReadStage-6] | 2020-10-17 08:39:07.640000 |   172.31.75.9 |          32010 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-6] | 2020-10-17 08:39:07.640000 |   172.31.75.9 |          32111 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:07.641000 |   172.31.75.9 |          32928 | 172.31.78.3
                                                                     Read 2865 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 08:39:07.642000 |   172.31.78.3 |         134180 | 172.31.78.3
                                                                     Read 1117 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:07.645000 |   172.31.75.9 |          37429 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 08:39:07.646000 |   172.31.75.9 |          37957 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:07.646000 |   172.31.75.9 |          38582 | 172.31.78.3
                                                                     Read 1732 live rows and 0 tombstone cells [ReadStage-4] | 2020-10-17 08:39:07.647000 |   172.31.75.9 |          39118 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-4] | 2020-10-17 08:39:07.647000 |   172.31.75.9 |          39785 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:07.648000 |   172.31.78.3 |         139741 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:07.648000 |   172.31.75.9 |          40350 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-7] | 2020-10-17 08:39:07.648000 |   172.31.78.3 |         139848 | 172.31.78.3
                                                                     Read 1034 live rows and 0 tombstone cells [ReadStage-9] | 2020-10-17 08:39:07.650000 | 172.31.77.183 |          27422 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-9] | 2020-10-17 08:39:07.650000 | 172.31.77.183 |          28112 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:07.651000 | 172.31.77.183 |          28802 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:07.653000 |   172.31.78.3 |         144839 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-7] | 2020-10-17 08:39:07.653000 |   172.31.78.3 |         144985 | 172.31.78.3
                                                                     Read 2023 live rows and 0 tombstone cells [ReadStage-5] | 2020-10-17 08:39:07.657000 |   172.31.75.9 |          48892 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-5] | 2020-10-17 08:39:07.657000 |   172.31.75.9 |          49220 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:07.657000 |   172.31.75.9 |          49835 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:07.659000 |   172.31.78.3 |         150526 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 08:39:07.659000 |   172.31.78.3 |         150730 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:07.660000 |   172.31.78.3 |         152317 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 08:39:07.661000 |   172.31.78.3 |         152522 | 172.31.78.3
                                                                     Read 2301 live rows and 0 tombstone cells [ReadStage-3] | 2020-10-17 08:39:07.664000 |   172.31.75.9 |          56247 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-3] | 2020-10-17 08:39:07.664000 |   172.31.75.9 |          56586 | 172.31.78.3
                             Sending REQUEST_RESPONSE message to /172.31.78.3 [MessagingService-Outgoing-/172.31.78.3-Small] | 2020-10-17 08:39:07.665000 |   172.31.75.9 |          56911 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:07.670000 |   172.31.78.3 |         161779 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-6] | 2020-10-17 08:39:07.670000 |   172.31.78.3 |         162007 | 172.31.78.3
                                REQUEST_RESPONSE message received from /172.31.75.9 [MessagingService-Incoming-/172.31.75.9] | 2020-10-17 08:39:07.677000 |   172.31.78.3 |         168832 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:07.677000 |   172.31.75.9 |             47 | 172.31.78.3
                                                              Processing response from /172.31.75.9 [RequestResponseStage-2] | 2020-10-17 08:39:07.677000 |   172.31.78.3 |         169019 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:07.677000 |   172.31.75.9 |            170 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:07.677000 |   172.31.75.9 |            224 | 172.31.78.3
                                     RANGE_SLICE message received from /172.31.78.3 [MessagingService-Incoming-/172.31.78.3] | 2020-10-17 08:39:07.677000 |   172.31.75.9 |            270 | 172.31.78.3
               Executing seq scan across 3 sstables for (max(-8169036618518806704), max(-8158003775122281490)] [ReadStage-2] | 2020-10-17 08:39:07.677000 |   172.31.75.9 |            692 | 172.31.78.3
                                                                      Read 603 live rows and 0 tombstone cells [ReadStage-2] | 2020-10-17 08:39:07.680000 |   172.31.75.9 |           3213 | 172.31.78.3
                                                                            Enqueuing response to /172.31.78.3 [ReadStage-2] | 2020-10-17 08:39:07.680000 |   172.31.75.9 |           3263 | 172.31.78.3
              Executing seq scan across 3 sstables for (max(-8148047075738150517), max(-8114106062915948806)] [ReadStage-12] | 2020-10-17 08:39:07.680000 |   172.31.75.9 |           3575 | 172.31.78.3
               Executing seq scan across 3 sstables for (max(-7875667317657164244), max(-7829960775645609462)] [ReadStage-1] | 2020-10-17 08:39:07.681000 |   172.31.75.9 |           4229 | 172.31.78.3
                            REQUEST_RESPONSE message received from /172.31.77.183 [MessagingService-Incoming-/172.31.77.183] | 2020-10-17 08:39:07.685000 |   172.31.78.3 |         177076 | 172.31.78.3
                                                            Processing response from /172.31.77.183 [RequestResponseStage-3] | 2020-10-17 08:39:07.685000 |   172.31.78.3 |         177340 | 172.31.78.3
                                     Didn't get any response rows; new concurrent requests: 20 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.685000 |   172.31.78.3 |         177479 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686000 |   172.31.78.3 |         177584 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686000 |   172.31.78.3 |         177834 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686000 |   172.31.78.3 |         177938 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:07.686000 |   172.31.78.3 |         177955 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686000 |   172.31.78.3 |         178018 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686000 |   172.31.78.3 |         178087 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686001 |   172.31.78.3 |         178158 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:07.686001 |   172.31.78.3 |         178160 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686001 |   172.31.78.3 |         178225 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:07.686001 |   172.31.78.3 |         178234 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686001 |   172.31.78.3 |         178280 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:07.686001 |   172.31.78.3 |         178298 | 172.31.78.3
                                                           Enqueuing request to /172.31.77.183 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686001 |   172.31.78.3 |         178339 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:07.686001 |   172.31.78.3 |         178371 | 172.31.78.3
                                                             Enqueuing request to /172.31.75.9 [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686001 |   172.31.78.3 |         178408 | 172.31.78.3
                              Sending RANGE_SLICE message to /172.31.77.183 [MessagingService-Outgoing-/172.31.77.183-Small] | 2020-10-17 08:39:07.686002 |   172.31.78.3 |         178445 | 172.31.78.3
                                                        Submitted 17 concurrent range requests [Native-Transport-Requests-1] | 2020-10-17 08:39:07.686002 |   172.31.78.3 |         178490 | 172.31.78.3
                                                                     Read 9423 live rows and 0 tombstone cells [ReadStage-1] | 2020-10-17 08:39:07.687000 | 172.31.77.183 |          64863 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:07.687000 |   172.31.78.3 |         178580 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:07.687000 |   172.31.78.3 |         178662 | 172.31.78.3
                                  Sending RANGE_SLICE message to /172.31.75.9 [MessagingService-Outgoing-/172.31.75.9-Small] | 2020-10-17 08:39:07.687000 |   172.31.78.3 |         178714 | 172.31.78.3
